incident_name,incident_is_final,incident_date_last_update,incident_date_created,incident_administrative_unit,incident_administrative_unit_url,incident_county,incident_location,incident_acres_burned,incident_containment,incident_control,incident_cooperating_agencies,fire_LON,fire_LAT,incident_type,incident_id,incident_url,incident_date_extinguished,incident_dateonly_extinguished,incident_dateonly_created,is_active,calfire_incident,notification_desired,created,log_acres,aspect,elevation,first,hillshade,slope,fire_date,fire_id,matched_veg_LAT,matched_veg_LON,location_distance_degrees,STID,DATE,FUEL_TYPE,FUEL_VARIATION,PERCENT,NAME,GACC,GROUP,veg_LAT,veg_LON,ELE,veg_date,date_gap_days
Creek Fire,Y,2023-09-11T12:28:18Z,2023-09-06T15:30:00Z,CAL FIRE Sonoma-Lake-Napa Unit,,Lake,"Highway 29 and Clayton Creek Road, south of Lower Lake in Lake County",28.0,100.0,,,-122.601667,38.903333,Wildfire,4adc26cb-281f-44ef-b6e2-f3509f1c03be,https://www.fire.ca.gov/incidents/2023/9/6/creek-fire/,2023-09-11T12:27:51Z,2023-09-11,2023-09-06,N,True,False,2023-09-06,1.4471580313422192,153.0,470.4337463378906,22.004472390206217,150.0,22.0,2023-09-06,2070,38.96,-122.6325,0.06451219092542819,224,2020-08-23,Manzanita,Greenleaf,77.0,Clearlake,NOCC,PGE - NOCC,38.96,-122.6325,1600.0,2020-08-23,1109
Knoll Fire,Y,2023-09-13T08:09:14Z,2023-09-10T12:46:00Z,CAL FIRE Tuolumne-Calaveras Unit,,Calaveras,New Hogan Lake near Valley Springs,32.0,100.0,,,-120.7942,38.18291,Wildfire,6d65a6f6-b12a-4ed9-94b9-7f90246c8615,https://www.fire.ca.gov/incidents/2023/9/10/knoll-fire/,2023-09-12T18:00:00Z,2023-09-12,2023-09-10,N,True,False,2023-09-10,1.505149978319906,193.0,220.0688018798828,16.634954950108543,183.0,4.0,2023-09-10,2071,38.11472222222223,-120.79,0.06831700402001621,1287,2022-12-01,Chamise,New Growth,79.0,Valley Springs,SOCC,CAL FIRE Toulumne-Calaveras Unit,38.11472222222223,-120.79,908.0,2022-12-01,283
Alta Fire,Y,2023-09-15T14:59:13Z,2023-09-12T15:35:00Z,Sonoma-Lake-Napa Unit,,Napa,"Wooden Valley Rd and White Creek, northeast of Napa",14.0,100.0,,,-122.1796,38.3702,Wildfire,81a42060-b157-40e7-bbb0-a9371a2435c3,https://www.fire.ca.gov/incidents/2023/9/12/alta-fire/,2023-09-13T17:30:00Z,2023-09-13,2023-09-12,N,False,False,2023-09-12,1.146128035678238,245.0,171.39015197753906,16.450867628733164,228.0,17.0,2023-09-12,2072,38.56444444444444,-122.40361111111112,0.2964993795925568,688,2023-08-14,Chamise,,62.3667,Las Posadas,NOCC,CalFire Lake Napa Unit,38.56444444444444,-122.40361111111112,1364.0,2023-08-14,29
Caliente Fire,Y,2023-09-19T14:11:04Z,2023-09-16T15:37:00Z,Kern County Fire,,Kern,East of Bealville Road and West of Keene,55.0,100.0,,,-118.616,35.2674,Wildfire,6c0acbd1-309a-4555-9161-3b757f38d2cc,https://www.fire.ca.gov/incidents/2023/9/16/caliente-fire/,2023-09-17T18:18:00Z,2023-09-17,2023-09-16,N,True,False,2023-09-16,1.740362689494244,229.0,651.072998046875,74.24205082048762,232.0,22.0,2023-09-16,2073,35.096944444444446,-118.49111111111112,0.2113109817014987,1234,2022-09-01,Ceanothus,Buckbrush,54.0,Tehachapi new growth,SOCC,Kern County FD,35.096944444444446,-118.49111111111112,4600.0,2022-09-01,380
Meadow Fire,Y,2023-09-29T15:17:49Z,2023-09-26T14:08:23Z,CAL FIRE Riverside Unit,,Riverside,"Sharp Road and Springs Street, Lake Elsinore",23.0,100.0,,,-117.279764,33.753608,Wildfire,f9914d6e-0e0d-49ea-a754-5b380ce3cdf0,https://www.fire.ca.gov/incidents/2023/9/26/meadow-fire/,,,2023-09-26,N,True,False,2023-09-26,1.3617278360175928,83.0,492.0015869140625,13.69905497517017,174.0,2.0,2023-09-26,2074,33.64138888888889,-117.23944444444444,0.11924259079190211,1064,2023-09-25,Ceanothus,Hoaryleaf,82.0,SCE-Sedco Hills,SOCC,SCE,33.64138888888889,-117.23944444444444,1879.0,2023-09-25,1
Green Fire,Y,2023-10-09T18:49:05Z,2023-10-06T12:05:00Z,CAL FIRE San Luis Obispo,,San Luis Obispo,"6000 Block of Hwy 46 W., East of Cambria",243.0,100.0,,,-120.9739,35.5421,Wildfire,c5c1319d-b98a-4b1e-ac51-65d2f1c2de6f,https://www.fire.ca.gov/incidents/2023/10/6/green-fire/,2023-10-09T18:48:44Z,2023-10-09,2023-10-06,N,True,False,2023-10-06,2.385606273598312,8.0,158.86805725097656,42.64526261940364,171.0,23.0,2023-10-06,2075,35.463055555555556,-120.74888888888889,0.2384911409696157,1238,2023-10-03,Chamise,New Growth,74.0,Templeton,SOCC,PGE-SOCC,35.463055555555556,-120.74888888888889,1200.0,2023-10-03,3
Williams Fire,Y,2023-10-10T19:33:03Z,2023-10-06T15:47:00Z,CAL FIRE San Benito – Monterey Unit,,Monterey,"Lockwood San Lucas Road and HWY 101, West of San Ardo",44.0,100.0,,,-121.07148,36.0295,Wildfire,28eb14f9-bffb-482a-bcec-fab0c149e6cb,https://www.fire.ca.gov/incidents/2023/10/6/williams-fire/,,,2023-10-06,N,True,False,2023-10-06,1.6434526764861874,189.0,460.781005859375,50.05835172673207,193.0,26.0,2023-10-06,2076,35.950833333333335,-121.00083333333332,0.1057326626712687,716,2020-09-16,Chamise,,55.0,Lockwood New Growth,SOCC,CAL FIRE San Benito- Monterey Unit,35.950833333333335,-121.00083333333332,2800.0,2020-09-16,1115
Wiley Fire,Y,2023-10-11T15:16:10Z,2023-10-07T14:49:04Z, Fairfield Fire Department/Suisun Fire District,,Solano,"4600 block of Wiley Lane, Suisun",36.0,100.0,,,-121.981732,38.265241,Wildfire,8cb88028-9b7f-49a9-be2d-6d81c7e06193,https://www.fire.ca.gov/incidents/2023/10/7/wiley-fire/,2023-10-10T15:15:56Z,2023-10-10,2023-10-07,N,False,False,2023-10-07,1.5563025007672873,354.0,14.530866622924805,3.3186939886762272,182.0,4.0,2023-10-07,2077,37.91361111111111,-121.85166666666666,0.374914083084548,222,2023-09-15,Chamise,New Growth,66.0,Clayton Ranch,NOCC,CalFire Santa Clara Unit,37.91361111111111,-121.85166666666666,1075.0,2023-09-15,22
Stanley Fire,Y,2023-10-18T09:44:58Z,2023-10-17T20:30:00Z,CAL FIRE Riverside Unit,,Riverside,"46000 Stanley Road, in Aguanga",5.0,100.0,,,-116.857302,33.592915,Wildfire,c577f6b5-b79e-4e61-b0da-f14fd1bc6dcd,https://www.fire.ca.gov/incidents/2023/10/17/stanley-fire/,,,2023-10-17,N,True,False,2023-10-17,0.6989700043360189,332.0,1116.4368896484375,31.66759545765216,192.0,8.0,2023-10-17,2078,33.708333333333336,-116.77083333333331,0.1442158867273665,1187,2018-09-24,Chamise,New Growth,57.0,Strawberry,SOCC,San Bernardino NF,33.708333333333336,-116.77083333333331,2913.0,2018-09-24,1849
Border 34 Fire,Y,2023-10-31T14:20:30Z,2023-10-29T15:29:00Z,CAL FIRE San Diego Unit,,San Diego,"Otay Mountain Wilderness, east of Otay Mesa",24.0,100.0,,,-116.9196,32.598,Wildfire,e90b6420-76a9-424b-8e26-67422eadc6a0,https://www.fire.ca.gov/incidents/2023/10/29/border-34-fire/,2023-10-30T14:00:00Z,2023-10-30,2023-10-29,N,True,False,2023-10-29,1.380211241711606,230.0,265.5702209472656,71.42921377717714,237.0,24.0,2023-10-29,2079,32.66638888888889,-116.7,0.23000260894923968,66,2014-12-21,Chamise,New Growth,73.0,Barrett,SOCC,SDG&E,32.66638888888889,-116.7,2500.0,2014-12-21,3234
Highland Fire,Y,2023-12-05T14:20:27Z,2023-10-30T12:37:00Z,"CAL FIRE Riverside, Riverside County Sheriff’s Department, Riverside County Type 3 All Hazard Incident Management Team ",,Riverside,"Highland Road and Aguanga Ranchos Road, Aguanga",2487.0,100.0,,"California Highway Patrol, California Department of Corrections and Rehabilitation, California Department of Transportation, American Medical Response, California Conservation Corps, California Office of Emergency Services, Red Cross, Riverside County Emergency Management Department, Riverside County Animal Services, United States Forest Service, Bureau of Land Management, Bureau of Indian Affairs, Southern California Edison, Anza Electric Co-op. ",-116.82307,33.438207,Wildfire,de8dad71-4393-449f-874b-8a6ce378f5b6,https://www.fire.ca.gov/incidents/2023/10/30/highland-fire/,2023-11-07T13:18:36Z,2023-11-07,2023-10-30,N,True,False,2023-10-30,3.395675785269936,9.0,911.3197021484376,38.88389367119985,178.0,5.0,2023-10-30,2080,33.54833333333333,-116.71777777777778,0.152362270112838,1052,2023-01-30,Chamise,,79.0,SCE-Anza,SOCC,SCE,33.54833333333333,-116.71777777777778,3878.0,2023-01-30,273
Lizzie Fire,Y,2023-11-01T19:25:56Z,2023-10-30T14:14:00Z,Unified Command: San Luis Obispo City Fire Department/ CAL FIRE San Luis Obispo Unit,,San Luis Obispo,"Johnson Avenue and Bishop Street, city of San Luis Obispo",124.0,100.0,,"Santa Barbara County Fire Department, Los Padres National Forest, San Luis Obispo Sheriffs Office, Five Cities Fire Department, Santa Margarita Fire Department, Atascadero Fire Department, Morro Bay Fire Department, California Mens Colony, California Department of Corrections and Rehabilitation, San Luis Obispo City Police Department, California Conservation Corp, California National Guard, Pacific Gas and Electric, California Highway Patrol",-120.644,35.2808,Wildfire,87f3453c-ba4e-40dd-930d-c666ce049af1,https://www.fire.ca.gov/incidents/2023/10/30/lizzie-fire/,2023-11-01T18:20:00Z,2023-11-01,2023-10-30,N,True,False,2023-10-30,2.093421685162235,235.0,162.30416870117188,93.96477995037046,223.0,17.0,2023-10-30,2081,35.25388888888889,-120.7075,0.06896707838696223,615,2023-10-25,Chamise,New Growth,65.0,Irish Hills,SOCC,CAL FIRE San Luis Obispo Unit,35.25388888888889,-120.7075,730.0,2023-10-25,5
Sun Fire,Y,2023-11-13T08:50:31Z,2023-11-09T12:15:00Z,Santa Barbara County Fire Department,,Santa Barbara,"7200 San Julian Road, Lompoc",211.0,100.0,,,-120.32318,34.55742,Wildfire,1c646b82-e568-4051-a642-059744a09eab,https://www.fire.ca.gov/incidents/2023/11/9/sun-fire/,2023-11-13T06:00:00Z,2023-11-13,2023-11-09,N,True,False,2023-11-09,2.3242824552976926,196.0,269.451171875,55.18390165758224,206.0,31.0,2023-11-09,2082,34.48972222222222,-120.36,0.07706297110837483,1323,2014-10-30,Chamise,,53.0,West Gaviota,SOCC,Santa Barbara County FD,34.48972222222222,-120.36,1150.0,2014-10-30,3297
Lamb Fire,Y,2023-11-20T11:31:43Z,2023-11-14T10:48:00Z,CAL FIRE Riverside Unit,,Riverside,Northeast of Lamb Canyon Road,13.0,100.0,,,-116.99867,33.85008,Wildfire,f5489c15-8095-4a6a-a3c1-76f78cb9cb18,https://www.fire.ca.gov/incidents/2023/11/14/lamb-fire/,,,2023-11-14,N,True,False,2023-11-14,1.1139433523068367,307.0,623.4003295898438,67.22558703430931,255.0,33.0,2023-11-14,2083,33.90555555555555,-116.99888888888889,0.05547598738682286,1059,2023-11-06,Chamise,,63.0,SCE-Lamb Canyon,SOCC,SCE,33.90555555555555,-116.99888888888889,2591.0,2023-11-06,8
Manzanita Fire,Y,2023-11-20T11:32:33Z,2023-11-14T16:25:00Z,CAL FIRE Riverside Unit,,Riverside,Northbound Highway 79 and Gilman Springs Road,15.0,100.0,,,-117.003584,33.839416,Wildfire,7deacf45-3e46-48fd-b0ba-fdd89f65d574,https://www.fire.ca.gov/incidents/2023/11/14/manzanita-fire/,2023-11-14T09:05:00Z,2023-11-14,2023-11-14,N,True,False,2023-11-14,1.1760912590556811,63.0,456.2688903808594,13.818404111800984,178.0,1.0,2023-11-14,2084,33.90555555555555,-116.99888888888889,0.06630599427979067,1059,2023-11-06,Chamise,,63.0,SCE-Lamb Canyon,SOCC,SCE,33.90555555555555,-116.99888888888889,2591.0,2023-11-06,8
Adams Fire,Y,2023-11-21T17:04:52Z,2023-11-19T18:34:00Z,CAL FIRE Riverside Unit,,Riverside,"Northeast of Macomber Palms, Indio",36.0,100.0,,,-116.246207,33.809953,Wildfire,b7cb31c5-bc13-4655-ada4-80d16a36437c,https://www.fire.ca.gov/incidents/2023/11/19/adams-fire/,,,2023-11-19,N,True,False,2023-11-19,1.5563025007672873,246.0,301.3143615722656,52.673466232936306,250.0,25.0,2023-11-19,2085,33.61666666666667,-116.62083333333332,0.4215501112325978,641,2022-08-12,Chamise,New Growth,82.0,Kenworthy,SOCC,San Bernardino NF,33.61666666666667,-116.62083333333332,4575.0,2022-08-12,464
Sierra Fire,Y,2023-11-20T18:37:29Z,2023-11-20T10:38:00Z,Unified Command: CAL FIRE Riverside Unit/Corona City Fire Department,,Riverside,"La Sierra Avenue and El Sobrante Road, El Cerrito",35.0,100.0,,,-117.46406,33.8438665,Wildfire,db81cfd7-c6f7-4fb6-9127-8d30939fcde2,https://www.fire.ca.gov/incidents/2023/11/20/sierra-fire/,,,2023-11-20,N,True,False,2023-11-20,1.5440680443502757,86.0,434.1018676757813,20.656763370002793,141.0,13.0,2023-11-20,2086,33.74805555555556,-117.48138888888889,0.09736543260037596,1237,2022-09-02,Chamise,New Growth,61.0,Temescal CNF,SOCC,Cleveland NF,33.74805555555556,-117.48138888888889,1328.0,2022-09-02,444
Sage Fire,Y,2023-11-30T09:40:12Z,2023-11-23T13:50:00Z,United States Fish and Wildlife Service,,San Diego,"Highway 94 at Vista Sage Lane, Jamul",39.0,100.0,,,-116.891493,32.723389,Wildfire,6ebb5e9c-a73e-4685-8e58-2aa653e922f4,https://www.fire.ca.gov/incidents/2023/11/23/sage-fire/,2023-11-28T12:20:00Z,2023-11-28,2023-11-23,N,False,False,2023-11-23,1.591064607026499,179.0,233.06930541992188,36.401604355806,180.0,5.0,2023-11-23,2087,32.66638888888889,-116.7,0.19979635060650242,66,2014-12-21,Chamise,New Growth,73.0,Barrett,SOCC,SDG&E,32.66638888888889,-116.7,2500.0,2014-12-21,3259
Border 38 Fire,Y,2023-12-06T16:01:20Z,2023-12-05T09:45:00Z,CAL FIRE San Diego Unit,,San Diego,Marron Valley Road and Tijuana River ,13.0,100.0,,,-116.7986,32.5666,Wildfire,d372cad1-7e39-4973-87fc-3e400acc081e,https://www.fire.ca.gov/incidents/2023/12/5/border-38-fire/,2023-12-06T16:01:10Z,2023-12-06,2023-12-05,N,False,False,2023-12-05,1.1139433523068367,148.0,413.3058776855469,135.4708177870122,124.0,36.0,2023-12-05,2088,32.66638888888889,-116.7,0.14028464757655046,66,2014-12-21,Chamise,New Growth,73.0,Barrett,SOCC,SDG&E,32.66638888888889,-116.7,2500.0,2014-12-21,3271
Elm Fire,Y,2023-12-11T12:35:44Z,2023-12-09T09:21:00Z,CAL FIRE Riverside Unit,,Riverside,"Ida Avenue and Peach Street, Cabazon ",65.0,100.0,,,-116.7635,33.9007,Wildfire,a17adb99-eed2-4669-91b2-aecc302fdab9,https://www.fire.ca.gov/incidents/2023/12/9/elm-fire/,2023-12-11T12:35:20Z,2023-12-11,2023-12-09,N,True,False,2023-12-09,1.8129133566428557,149.0,485.6172180175781,58.299096029978585,180.0,0.0,2023-12-09,2089,33.85138888888889,-116.82555555555555,0.07926208207157637,1290,2022-08-12,Chamise,New Growth,65.0,Vista Grande,SOCC,San Bernardino NF,33.85138888888889,-116.82555555555555,4385.0,2022-08-12,484
South Fire,Y,2023-12-12T08:19:20Z,2023-12-09T09:38:00Z,Ventura County Fire Department,,Ventura,"South Mountain Loop Road and Solano Verde Drive, South of Santa Paula",2715.0,100.0,,,-118.9938,34.327,Wildfire,55e9dd9a-0f62-4f5c-b3e3-3d63c0bfedec,https://www.fire.ca.gov/incidents/2023/12/9/south-fire/,2023-12-12T08:18:55Z,2023-12-12,2023-12-09,N,True,False,2023-12-09,3.433769833924866,225.0,367.63763427734375,75.24704578016559,225.0,21.0,2023-12-09,2090,34.44138888888889,-119.09833333333331,0.15495817396642905,1282,2023-12-01,Chamise,,69.0,Upper Ojai Valley,SOCC,Ventura County FD,34.44138888888889,-119.09833333333331,1877.0,2023-12-01,8
Border 42 Fire,Y,2023-12-22T10:52:43Z,2023-12-21T21:55:00Z,CAL FIRE San Diego Unit,,San Diego,"Marron Valley and Barrett Truck Trail, South of Dulzura",50.0,100.0,,,-116.7718,32.6036,Wildfire,91e89644-a6fc-4216-a9bb-b7f52e8d3093,https://www.fire.ca.gov/incidents/2023/12/21/border-42-fire/,2023-12-22T08:00:00Z,2023-12-22,2023-12-21,N,True,False,2023-12-21,1.6989700043360187,158.0,404.3917846679687,50.69154029035236,163.0,15.0,2023-12-21,2092,32.66638888888889,-116.7,0.09538178320780488,66,2014-12-21,Chamise,New Growth,73.0,Barrett,SOCC,SDG&E,32.66638888888889,-116.7,2500.0,2014-12-21,3287
Palmas Fire,Y,2024-02-26T15:25:20Z,2024-02-20T23:57:00Z,Bureau of Land Management,,Riverside,"Dos Palmas Spring Road, North Shore ",239.0,100.0,,,-115.82784,33.5103795,Wildfire,da0f58a2-b61c-4514-8439-c4ca4792718a,https://www.fire.ca.gov/incidents/2024/2/20/palmas-fire/,2024-02-26T16:00:00Z,2024-02-26,2024-02-20,N,False,False,2024-02-20,2.3783979009481375,197.0,-24.15275764465332,17.56118086181095,181.0,1.0,2024-02-20,2093,33.61666666666667,-116.62083333333332,0.8000846133435706,641,2022-08-12,Chamise,New Growth,82.0,Kenworthy,SOCC,San Bernardino NF,33.61666666666667,-116.62083333333332,4575.0,2022-08-12,557
 Bryson Fire,Y,2024-02-28T07:32:19Z,2024-02-27T12:27:41Z,CAL FIRE San Benito-Monterey Unit,,Monterey,"Sapague Rd and Bryson Hesperia Road, Northeast of Bryson",11.0,100.0,,,-121.084104,35.81148,Wildfire,c32fd360-9830-4ad1-9595-0b3a67257eba,https://www.fire.ca.gov/incidents/2024/2/27/bryson-fire/,2024-02-27T23:00:00Z,2024-02-27,2024-02-27,N,True,False,2024-02-27,1.0413926851582251,147.0,311.565185546875,32.646541733479744,176.0,2.0,2024-02-27,2094,35.950833333333335,-121.00083333333332,0.16233716591780156,716,2020-09-16,Chamise,,55.0,Lockwood New Growth,SOCC,CAL FIRE San Benito- Monterey Unit,35.950833333333335,-121.00083333333332,2800.0,2020-09-16,1259
Gardner Fire,Y,2024-04-15T08:32:29Z,2024-04-12T13:53:46Z,Kern County Fire Department,,Kern,East of Taft,241.0,100.0,,,-119.39529,35.153062,Wildfire,0563714f-e479-41f8-a2b0-59cfacdeffe1,https://www.fire.ca.gov/incidents/2024/4/12/gardner-fire/,,,2024-04-12,N,False,False,2024-04-12,2.3820170425748683,209.0,334.6432800292969,26.510605048458675,185.0,3.0,2024-04-12,2096,34.67833333333333,-119.30972222222222,0.4823786391922255,992,2024-03-27,Chamise,New Growth,78.2,Reyes Creek,SOCC,Los Padres NF,34.67833333333333,-119.30972222222222,4045.0,2024-03-27,16
Pendola Fire,Y,2024-04-22T07:00:49Z,2024-04-21T14:42:00Z,USFS Tahoe National Forest,,Yuba,"Garden Valley Road and Pendola Road, near Camptonville",18.0,100.0,,,-121.070752,39.494086,Wildfire,df1a7e0d-7fc9-49af-be53-4e2d5b818411,https://www.fire.ca.gov/incidents/2024/4/21/pendola-fire/,,,2024-04-21,N,False,False,2024-04-21,1.255272505103306,261.0,911.2113647460938,42.03402314803696,255.0,33.0,2024-04-21,2097,39.44888888888889,-121.06027777777776,0.046394915496758796,872,2020-11-02,Manzanita,Whiteleaf,90.2233,N. Yuba Old Camptonville,NOCC,Tahoe NF,39.44888888888889,-121.06027777777776,2780.0,2020-11-02,1266
York Fire,Y,2024-04-22T06:59:36Z,2024-04-21T17:26:00Z,CAL FIRE Fresno-Kings Unit,,Kings,"Highway 41 and York Avenue, north of Kings/Kern County Line",181.0,100.0,,,-120.097738,35.817759,Wildfire,3ea940e2-abab-41a3-b073-6aa3ce6f8f72,https://www.fire.ca.gov/incidents/2024/4/21/york-fire/,,,2024-04-21,N,True,False,2024-04-21,2.257678574869185,112.0,226.2609100341797,5.67762447638776,177.0,1.0,2024-04-21,2098,35.96666666666667,-120.47305555555556,0.4037781082479678,890,2020-09-18,Ceanothus,Deerbrush,58.0,Parkfield New Growth,SOCC,CAL FIRE San Benito- Monterey Unit,35.96666666666667,-120.47305555555556,2200.0,2020-09-18,1311
Refuge Fire,Y,2025-06-03T14:39:56Z,2024-04-26T18:54:10Z,,,Fresno,"West Panoche Road & HIghway 180, Mendota",483.0,100.0,,,-120.360998,36.730979,Wildfire,ce64ef4a-565d-46db-b94c-b0436644cf7f,https://www.fire.ca.gov/incidents/2024/4/26/refuge-fire/,,,2024-04-26,N,True,False,2024-04-26,2.683947130751512,71.0,50.0010871887207,0.5451443123046499,179.0,0.0,2024-04-26,2099,36.20916666666667,-120.51194444444444,0.5432061674071763,727,2022-04-25,Chamise,New Growth,115.0,Los Gatos,SOCC,CDF Fresno-Kings Unit,36.20916666666667,-120.51194444444444,1533.0,2022-04-25,732
Billy Fire,Y,2024-04-30T19:08:01Z,2024-04-30T10:52:10Z,CAL FIRE Madera-Mariposa-Merced,,Merced,"Billy Wright Road & Bonita Road, Santa Nella",12.0,100.0,,,-120.99063,37.020145,Wildfire,deffd3c6-f488-48d9-8ec0-43cf23d26e44,https://www.fire.ca.gov/incidents/2024/4/30/billy-fire/,,,2024-04-30,N,True,False,2024-04-30,1.0791812460476249,2.0,155.63523864746094,21.215302439829593,180.0,2.0,2024-04-30,2100,36.54472222222222,-121.16083333333334,0.5049712786958511,1116,2020-09-15,Chamise,New Growth,61.0,Smith Ranch,SOCC,CAL FIRE San Benito- Monterey Unit,36.54472222222222,-121.16083333333334,1400.0,2020-09-15,1323
School Fire,Y,2025-06-03T14:40:21Z,2024-05-02T13:41:00Z,Kern County Fire Department,,Kern, Highway 166 and Basic School Road,1479.0,100.0,,,-119.33179,35.04847,Wildfire,9aeb7f9d-3672-400d-ba4e-2b490220f78d,https://www.fire.ca.gov/incidents/2024/5/2/school-fire/,2024-05-03T09:00:00Z,2024-05-03,2024-05-02,N,False,False,2024-05-02,3.1699681739968923,359.0,224.69622802734375,8.835307686600496,180.0,1.0,2024-05-02,2101,34.67833333333333,-119.30972222222222,0.3707939304076675,992,2024-04-24,Chamise,New Growth,88.52,Reyes Creek,SOCC,Los Padres NF,34.67833333333333,-119.30972222222222,4045.0,2024-04-24,8
Tram Fire,Y,2024-05-07T16:05:34Z,2024-05-04T22:09:22Z,,,Riverside,Unknown / TBD,14.0,100.0,,,-116.55819,33.858369,Wildfire,4aad6061-4f7d-4a62-b441-255a9c53b43e,https://www.fire.ca.gov/incidents/2024/5/4/tram-fire/,,,2024-05-04,N,False,False,2024-05-04,1.146128035678238,40.0,205.70704650878903,19.89145254222822,178.0,1.0,2024-05-04,2103,33.72166666666667,-116.7225,0.21374120809702932,916,2020-06-12,Chamise,,130.0,Pine Cove,SOCC,CAL FIRE Riverside Unit,33.72166666666667,-116.7225,5020.0,2020-06-12,1422
Virginiatown Fire,Y,2024-05-06T10:05:21Z,2024-05-02T20:26:30Z,,,Placer,Unknown / TBD,95.0,100.0,,,-121.201005,38.902253,Wildfire,af6e0e0e-af49-4dbf-98c9-c36b1028eed7,https://www.fire.ca.gov/incidents/2024/5/2/virginiatown-fire/,,,2024-05-02,N,False,False,2024-05-02,1.977723605288848,130.0,94.01692962646484,6.555095671732759,173.0,3.0,2024-05-02,2104,38.914722222222224,-121.05083333333332,0.15068845666564992,129,2024-01-03,Manzanita,Greenleaf,113.0,Bowman,NOCC,PGE - NOCC,38.914722222222224,-121.05083333333332,1400.0,2024-01-03,120
Magnolia Fire,Y,2024-05-08T12:41:52Z,2024-05-07T14:08:25Z,CAL FIRE Riverside Unit,,Riverside,"Apache Trail & Bonita Avenue, Cabazon",37.0,100.0,,,-116.807061,33.9208,Wildfire,d9d67720-8b28-47d1-a05d-3033c70b73a3,https://www.fire.ca.gov/incidents/2024/5/7/magnolia-fire/,2024-05-08T12:41:30Z,2024-05-08,2024-05-07,N,True,False,2024-05-07,1.568201724066995,187.0,591.6953125,21.602845142906517,181.0,2.0,2024-05-07,2105,33.85138888888889,-116.82555555555555,0.07183279843411307,1290,2022-08-12,Chamise,New Growth,65.0,Vista Grande,SOCC,San Bernardino NF,33.85138888888889,-116.82555555555555,4385.0,2022-08-12,634
Almond Fire,Y,2024-05-09T18:21:36Z,2024-05-07T18:34:10Z,CAL FIRE Riverside Unit,,Riverside,"Near Helen Ave & Date Ave, Cabazon",40.0,100.0,,"Morongo Fire Department, Soboba Fire Department",-116.774124,33.903392,Wildfire,48e43173-82a0-4573-b842-06bec1d05ee5,https://www.fire.ca.gov/incidents/2024/5/7/almond-fire/,,,2024-05-07,N,False,False,2024-05-07,1.6020599913279625,125.0,495.99468994140625,56.90624339762662,178.0,1.0,2024-05-07,2106,33.85138888888889,-116.82555555555555,0.0731404708222326,1290,2022-08-12,Chamise,New Growth,65.0,Vista Grande,SOCC,San Bernardino NF,33.85138888888889,-116.82555555555555,4385.0,2022-08-12,634
Dom Fire,Y,2024-06-28T12:17:59Z,2024-05-11T11:54:49Z,CAL FIRE Fresno-Kings Unit,,Fresno,"South Stanislaus Ave and Coalinga-Mendota Rd - Coalinga, CA",24.0,100.0,,,-120.340061,36.362559,Wildfire,7f75a7b7-f2dc-4817-b321-bb570f6b4991,https://www.fire.ca.gov/incidents/2024/5/11/dom-fire/,,,2024-05-11,N,True,False,2024-05-11,1.380211241711606,45.0,174.88534545898438,8.668220836480439,177.0,1.0,2024-05-11,2108,36.20916666666667,-120.51194444444444,0.23037605431017674,727,2022-04-25,Chamise,New Growth,115.0,Los Gatos,SOCC,CDF Fresno-Kings Unit,36.20916666666667,-120.51194444444444,1533.0,2022-04-25,747
