incident_name,incident_id,DSCI_current,DSCI_4wk_avg,DSCI_8wk_avg,DSCI_12wk_avg,DSCI_16wk_avg,DSCI_25wk_avg,DSCI_36wk_avg,DSCI_42wk_avg,DSCI_52wk_avg,eddi90d_current,spei180d_current,pdsi_current,eddi90d_1wk_avg,spei180d_1wk_avg,pdsi_1wk_avg,eddi90d_2wk_avg,spei180d_2wk_avg,pdsi_2wk_avg,eddi90d_4wk_avg,spei180d_4wk_avg,pdsi_4wk_avg
Rucker Fire,f839c34f-de3b-4e79-9b4f-e3502557d32b,200.0,200.0,200.0,200.0,200.0,200.0,217.0,253.76190476190476,301.11538461538464,0.2399999946355819,-0.1700000017881393,1.75,0.0349999964237213,-0.135000005364418,1.7149999141693115,-0.0566666685044765,-0.1233333349227905,1.6699999570846558,-0.0816666632890701,-0.1716666668653488,1.5433332920074463
Timm Fire,03d74bbd-627c-47af-a2e9-5351e6e16f6a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.857142857142858,70.88461538461539,0.2399999946355819,0.5400000214576721,2.720000028610229,0.1049999967217445,0.4650000035762787,2.764999866485596,0.0799999982118606,0.4399999976158142,2.803333282470703,0.0916666686534881,0.4416666626930237,2.914999961853028
Ramblin Fire,273d1f78-c432-46c0-8969-26c3f936cc65,0.0,0.0,0.0,0.0,0.0,0.0,13.916666666666666,57.11904761904762,131.71153846153845,0.6299999952316284,-0.1000000014901161,2.3499999046325684,0.550000011920929,-0.0649999976158142,2.3550000190734863,0.54666668176651,-0.0333333350718021,2.359999895095825,0.871666669845581,0.0833333283662796,2.378333330154419
36 Fire,bc12dbf6-db36-4dcf-86d6-84d3beb14cad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.380952380952381,29.615384615384617,0.3199999928474426,-0.2399999946355819,1.409999966621399,0.2800000011920929,-0.2049999982118606,1.4249999523162842,0.2666666507720947,-0.2166666686534881,1.43666672706604,0.496666669845581,-0.089999996125698,1.4266667366027832
Ridge Fire,2049dbb6-1a87-4d9d-abde-092d35072934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.333333333333333,43.61538461538461,1.1299999952316284,-0.1700000017881393,2.7799999713897705,1.2799999713897705,-0.2399999946355819,1.4299999475479126,1.2300000190734863,-0.2166666686534881,1.4900000095367432,1.3179999589920044,-0.1039999946951866,1.5460000038146973
Fort Fire,fc87e089-36dc-4314-8321-7d91e7eead21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,20.51923076923077,0.4699999988079071,-0.800000011920929,1.3700000047683716,0.5899999737739563,-0.4850000143051147,1.4100000858306885,0.6033333539962769,-0.4033333361148834,1.440000057220459,0.7316666841506958,-0.1983333379030227,1.524999976158142
Cherokee Fire,adf929a5-d508-4f69-8845-8fa1df8d4f95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.357142857142858,36.05769230769231,1.1299999952316284,-0.6200000047683716,0.9200000166893004,1.0099999904632568,-0.2950000166893005,1.0999999046325684,0.9099999666213988,-0.1633333414793014,1.1466666460037231,0.8516666293144226,0.0649999976158142,1.2666666507720947
Blue Fire,e2c1718a-40e5-4139-a379-011c77f021bd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9230769230769231,1.2799999713897705,0.2399999946355819,2.3299999237060547,1.2799999713897705,0.3549999892711639,2.3600001335144043,1.336666703224182,0.3166666626930237,2.376666784286499,1.6466666460037231,0.3916666507720947,2.426666736602783
Redwood Valley Fire (Mendocino Lake Complex),c229ea5c-2ebd-4f80-892e-fc5da8a1eeea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6904761904761905,23.26923076923077,1.0099999904632568,-0.800000011920929,1.4900000095367432,1.0899999141693115,-0.7749999761581421,0.8199999928474426,1.06333327293396,-0.6966666579246521,0.8566666841506958,1.1483333110809326,-0.5950000286102295,0.9516666531562804
Partrick Fire (Central LNU Complex),36d55b1a-a2f4-4f40-b57c-48341bb2ace5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.571428571428571,32.23076923076923,0.8999999761581421,-0.800000011920929,-1.4199999570846558,1.1749999523162842,-0.7549999952316284,-1.399999976158142,1.0199999809265137,-0.8399999737739563,-1.3866666555404663,0.8899999856948853,-0.7199999690055847,-1.3583333492279053
Lobo Fire (Wind Complex),29c37ab7-3af9-458f-b6d3-72023a8c1046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.357142857142858,35.15384615384615,0.3899999856948852,-0.4600000083446502,1.3300000429153442,0.3899999856948852,-0.1100000068545341,1.3849999904632568,0.2699999809265136,0.0066666603088378,1.433333396911621,0.3350000083446502,0.1633333265781402,1.558333396911621
Jones Fire,6ab80358-cb3c-4e2a-85da-0cd77003fc12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.3899999856948852,-0.5400000214576721,0.8100000023841858,0.5850000381469727,-0.2450000047683715,-1.920000076293945,0.54666668176651,-0.1733333319425583,-1.8833333253860476,0.6949999928474426,0.0666666626930236,-1.8033332824707031
Tubbs Fire (Central LNU Complex),82c2aafa-ef04-49f0-a172-0dfa8a15582e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,20.51923076923077,1.2799999713897705,-0.3899999856948852,1.4500000476837158,1.3650000095367432,-0.0349999964237213,1.4950000047683716,1.2866666316986084,0.0566666685044765,1.5366666316986084,1.0800000429153442,0.223333328962326,1.6483333110809326
Freeway Fire,e3ed6829-5211-436a-8e32-ec617c3ebc83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.380952380952381,29.615384615384617,0.3199999928474426,-0.7099999785423279,1.1299999952316284,0.2450000047683715,-0.3699999749660492,1.2999999523162842,0.2433333247900009,-0.2566666603088379,1.3233333826065063,0.4083333313465118,-0.0766666606068611,1.3600000143051147
Cascade Fire (Wind Complex),608ed849-d1ec-4b0d-a477-d1b8e9c7e6dd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.928571428571429,41.5,0.800000011920929,-0.5400000214576721,1.7699999809265137,0.800000011920929,-0.2849999964237213,1.8199999332427976,0.6899999976158142,-0.2000000029802322,1.8666666746139529,0.6083333492279053,0.034999992698431,1.9883333444595337
LaPorte Fire (Wind Complex),4ca0e06c-4e6e-4e00-a4a4-6813e3200bd5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.357142857142858,36.05769230769231,0.6299999952316284,-0.6200000047683716,1.5,0.7150000333786011,-0.324999988079071,1.555000066757202,0.6566666960716248,-0.2266666740179062,1.6033333539962769,0.6016666889190674,-4.03573130469681e-09,1.725000023841858
Honey Fire,579d5d2a-0e51-4058-92c7-37abd7fe4aad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.357142857142858,36.05769230769231,0.800000011920929,-0.6200000047683716,1.5099999904632568,0.8500000238418579,-0.2950000166893005,1.565000057220459,0.7766666412353516,-0.1866666674613952,1.6133333444595337,0.6966666579246521,0.0666666626930236,1.7350000143051147
Point Fire,f30518d1-83ef-440c-8058-d4189bfedab7,0.0,0.0,0.0,0.0,0.0,0.0,6.694444444444445,42.73809523809524,105.86538461538461,-0.2399999946355819,-0.0299999993294477,1.870000004768372,-0.1049999967217445,0.2550000250339508,1.899999976158142,-0.0133333308622241,0.2766666710376739,1.9266666173934937,0.2066666632890701,0.3216666579246521,1.996666669845581
Sulphur Fire (Mendocino Lake Complex),0f32c2db-7d28-4cf6-85b8-44b53899c8eb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.333333333333333,43.61538461538461,1.1299999952316284,-0.5400000214576721,1.919999957084656,1.1299999952316284,-0.3550000190734863,1.9700000286102293,1.1299999952316284,-0.293333351612091,2.013333320617676,1.2166666984558103,-0.1416666656732559,2.131666660308838
McCourtney Fire (Wind Complex),9a2b8ac1-41f4-4f98-a4e1-9b5ddee37251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.357142857142858,35.15384615384615,-0.0299999993294477,-0.4600000083446502,1.1100000143051147,-0.0299999993294477,0.0400000065565109,1.1649999618530271,-0.0533333346247673,0.1566666662693023,1.2133333683013916,0.0616666637361049,0.2633333206176758,1.340000033378601
Canyon 2 Fire,969c721c-5f27-41d4-9a94-ffa12e351204,199.0,199.0,199.0,199.0,199.0,199.0,201.88888888888889,229.54761904761904,276.36538461538464,-1.1299999952316284,-0.3199999928474426,-0.8999999761581421,-1.069999933242798,-0.2800000011920929,-0.8849999904632568,-1.0499999523162842,-0.2933333218097687,-0.8700000047683716,-0.7383333444595337,-0.4166666567325592,-0.2616666555404663
Pozo Fire,f8ce12e2-e7c1-4922-b584-63e4421d0598,104.0,104.0,104.0,104.0,104.0,104.0,117.72222222222223,161.0,223.69230769230768,0.4699999988079071,-0.2399999946355819,1.2599999904632568,0.4699999988079071,-0.1700000017881393,1.2899999618530271,0.3700000047683716,-0.1233333349227905,1.3100000619888306,0.3083333373069763,-0.0116666657850146,1.315000057220459
Atlas Fire (Southern LNU Complex),676946dc-1b38-4a09-9bbe-9ce638cfed52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.666666666666668,65.88461538461539,0.4699999988079071,-0.3899999856948852,1.1799999475479126,0.6700000166893005,-0.1800000071525573,1.1449999809265137,0.5766666531562805,-0.0633333325386047,1.18666672706604,0.4466666579246521,0.103333331644535,1.2983334064483645
Nuns / Adobe / Norrbom/ Pressley / Partrick Fires / Oakmont (Central LNU Complex),be79d28c-767d-4a0d-b168-e86a5842004f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,20.51923076923077,0.7099999785423279,-0.6200000047683716,1.0299999713897705,0.9950000047683716,-0.1899999976158142,1.069999933242798,0.8433333039283752,-0.0700000002980232,1.1033333539962769,0.7149999737739563,0.0749999955296516,1.191666603088379
37 Fire,fe6e94d7-7b47-4992-9a52-787e1fad8171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,20.51923076923077,1.4500000476837158,-1.4500000476837158,1.1399999856948853,1.5700000524520874,-1.2300000190734863,1.180000066757202,1.6100000143051147,-1.246666669845581,1.2100000381469729,1.4233334064483645,-0.9699999690055848,1.2833333015441897
Pocket Fire (Central LNU Complex),0de36981-b31f-45c7-befd-1596f982e7db,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,20.51923076923077,1.2799999713897705,-0.6200000047683716,1.100000023841858,1.204999923706055,-0.4399999976158142,1.2100000381469729,1.1799999475479126,-0.3499999940395355,1.253333330154419,1.149999976158142,-0.1466666609048843,1.3600000143051147
Pressley Fire (Central LNU Complex),15b21d31-eadf-47bb-a030-20c531b3077b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,20.51923076923077,1.1299999952316284,-0.6200000047683716,1.190000057220459,1.069999933242798,-0.2249999940395355,1.225000023841858,0.9800000190734864,-0.1400000005960464,1.253333330154419,0.8333333134651184,-0.0166666693985462,1.3216667175292969
Ice Fire,0e9f14ae-01d5-4fbe-85a0-d0967233dc90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.166666666666666,48.09615384615385,0.0299999993294477,0.0299999993294477,1.409999966621399,0.0299999993294477,0.0299999993294477,1.409999966621399,0.0533333346247673,0.3499999940395355,1.4666666984558103,0.2399999946355819,0.3599999845027923,1.5083333253860474
Garden Fire,11392e98-1571-4405-8f9c-d347caca28ce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.571428571428571,30.98076923076923,0.7099999785423279,-0.2399999946355819,2.289999961853028,0.7099999785423279,-0.2399999946355819,2.289999961853028,0.5766666531562805,0.2566666603088379,2.4033334255218506,0.473333328962326,0.3366666734218597,2.5416667461395264
Portola Fire,61e9a1f4-a263-47a0-93ee-64b52ebd92a9,55.0,55.0,55.0,55.0,55.0,55.0,66.55555555555556,91.26190476190476,134.48076923076923,-2.0899999141693115,0.7099999785423279,-0.0299999993294477,-2.0899999141693115,0.7099999785423279,-0.0299999993294477,-2.0899999141693115,0.7400000095367432,-0.0199999995529651,-1.983333230018616,0.4683333337306976,0.1650000065565109
Silver Fire,46d1ec10-be8e-474a-b98f-ba7cd3521ccd,21.0,21.0,21.0,21.0,21.0,21.0,28.555555555555557,74.52380952380952,148.82692307692307,1.4500000476837158,-0.5400000214576721,2.25,1.4500000476837158,-0.1700000017881393,2.470000028610229,1.4500000476837158,0.1799999922513961,2.496666669845581,1.5460000038146973,0.2800000011920929,2.496000051498413
Quarry Fire,ec27a3bd-959b-48f3-872e-2c87047dbae2,42.0,42.0,42.0,42.0,42.0,42.0,49.80555555555556,95.66666666666667,168.23076923076923,-0.5400000214576721,0.2399999946355819,2.9800000190734863,-0.625,0.2800000011920929,3.0299999713897705,-0.6233333349227905,0.3433333337306976,3.0799999237060547,-0.3783333301544189,0.3316666483879089,3.2233333587646484
Table Fire,2725461a-6ad1-43fd-8b83-5e219df4d558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.166666666666666,48.09615384615385,-0.3899999856948852,0.0299999993294477,3.3399999141693115,-0.2800000011920929,0.2550000250339508,3.069999933242798,-0.2433333247900009,0.5066666603088379,3.053333282470703,-0.1016666665673255,0.5416666865348816,2.869999885559082
Loma Fire,d12bbce8-5acb-43ef-a259-4fbaf90d32ff,117.0,117.0,117.0,117.0,117.0,117.0,124.52777777777777,153.07142857142858,194.21153846153845,-2.0899999141693115,0.3199999928474426,-0.5099999904632568,-2.0899999141693115,0.3949999809265136,-0.2800000011920929,-2.0899999141693115,0.3933333158493042,-0.2000000029802322,-1.909999966621399,0.273333340883255,-0.0250000022351741
Lynch Fire,92a8a466-061b-430a-87f9-3b5192947578,104.0,104.0,104.0,104.0,104.0,104.0,112.69444444444444,151.88095238095238,216.32692307692307,0.2399999946355819,-0.3899999856948852,0.949999988079071,0.2049999982118606,-0.2800000011920929,0.9800000190734864,0.1933333277702331,-0.1766666620969772,1.006666660308838,0.0799999982118606,0.0100000016391277,1.0733332633972168
Long Fire,a7ecc679-7fbc-4370-9a55-8e17bf262a2e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.809523809523809,39.84615384615385,2.0899999141693115,-1.0099999904632568,2.2300000190734863,1.684999942779541,-0.7350000143051147,2.2799999713897705,1.5,-0.5699999928474426,2.3299999237060547,1.329999923706055,-0.3599999845027923,2.4600000381469727
Oakmont Fire (Central LNU Complex),3f481060-1106-4857-8ac3-374a68763922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,18.53846153846154,1.690000057220459,-0.7099999785423279,1.309999942779541,1.684999942779541,-0.7100000381469727,0.800000011920929,1.6066666841506958,-0.4166666865348816,0.846666693687439,1.194999933242798,-0.1466666758060455,0.9600000381469728
River Fire,eb8b50ba-b6bc-4668-b3f1-dcdbfbe71b17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9615384615384617,0.8999999761581421,-0.6200000047683716,1.1299999952316284,0.8999999761581421,-0.3600000143051147,1.1649999618530271,0.8366666436195374,-0.1333333402872085,1.2000000476837158,0.9683333039283752,0.0299999956041574,1.246666669845581
Rolling Fire,733028fc-bf0a-4737-878b-78a29c9ee2ee,42.0,42.0,42.0,42.0,42.0,42.0,49.80555555555556,95.66666666666667,168.23076923076923,-1.0099999904632568,-0.0299999993294477,1.9800000190734863,-0.800000011920929,-0.0299999993294477,2.5899999141693115,-0.8100000023841858,0.0799999982118606,2.680000066757202,-0.4250000119209289,0.125,2.805000066757202
York Fire,c58da6fd-a2e2-4706-9a2e-ee03884c714d,26.0,26.0,26.0,26.0,26.0,26.0,31.27777777777778,70.28571428571429,134.76923076923077,0.1000000014901161,0.0299999993294477,1.340000033378601,0.3199999928474426,-0.3899999856948852,2.0299999713897705,0.2933333218097687,-0.226666659116745,2.113333225250244,0.1083333268761634,-0.0749999955296516,2.2183332443237305
Wilson Fire,d720af5d-af7c-4052-92b3-fced863cb675,117.0,117.0,117.0,117.0,117.0,117.0,124.52777777777777,153.07142857142858,194.21153846153845,-0.7099999785423279,-0.7099999785423279,-1.25,-0.7099999785423279,-0.7099999785423279,-1.25,-0.7733333110809326,-0.7099999785423279,-1.2200000286102295,-0.6766666769981384,-0.6666666269302368,-1.18833327293396
Bear Fire,b3627eac-9f2f-482a-81a6-681e60b5b24a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.857142857142857,24.076923076923077,1.2799999713897705,-0.7099999785423279,0.959999978542328,1.2799999713897705,-0.7099999785423279,0.959999978542328,1.100000023841858,-0.209999993443489,1.059999942779541,0.9039999842643738,-0.0579999908804893,1.1360000371932983
Fallon Fire,e8c7f247-bc31-4e5b-bf71-fe903366d9e5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.357142857142858,68.51923076923077,0.7099999785423279,-0.8999999761581421,2.7300000190734863,0.7099999785423279,-0.7599999904632568,2.789999961853028,0.653333306312561,-0.6599999666213989,2.8433332443237305,0.5633333325386047,-0.2683333456516266,2.986666679382324
Wilson Fire,dcd7fb2e-3a4f-427e-9b13-1d2bcb0e8ac6,154.0,154.0,154.5,154.66666666666666,154.75,154.84,157.63888888888889,187.02380952380952,244.0,-2.0899999141693115,-0.3899999856948852,-2.059999942779541,-2.0899999141693115,-0.4250000119209289,-2.054999828338623,-2.0899999141693115,-0.4366666674613952,-2.053333282470703,-1.983333230018616,-0.4116666615009308,-2.075000047683716
Buffalo Fire,081c7307-b328-4b64-869a-dce8718bab11,117.0,117.0,117.0,117.0,117.0,117.0,122.08333333333333,147.38095238095238,189.40384615384616,-1.690000057220459,0.1700000017881393,-1.2000000476837158,-1.8899999856948853,0.1700000017881393,-1.180000066757202,-1.956666588783264,0.2199999988079071,-1.159999966621399,-1.850000023841858,0.1383333355188369,-1.1116666793823242
Milton Fire,6418a3f5-8f76-4b47-9a46-64af91838857,0.0,0.0,0.0,0.0,0.0,0.0,4.722222222222222,40.523809523809526,109.1923076923077,1.1299999952316284,-0.6200000047683716,2.2100000381469727,1.204999923706055,-0.4699999988079071,2.264999866485596,1.0133333206176758,-0.3700000047683716,2.316666603088379,0.8133333325386047,-0.1466666609048843,2.4616665840148926
Soda Fire,494792db-3107-4323-b176-fde4c58cd647,104.0,104.0,104.0,104.0,104.0,104.0,108.94444444444444,142.76190476190476,208.96153846153845,0.2399999946355819,-0.7099999785423279,1.9299999475479128,0.2399999946355819,-0.7099999785423279,1.9299999475479128,0.3666666746139526,-0.5733333230018616,2.026666641235352,0.4599999785423279,-0.4066666662693023,2.0999999046325684
Church Fire,773795d8-5801-4f7c-a2fe-3f8d0ae18f51,117.0,117.0,117.0,117.0,117.0,117.0,122.08333333333333,147.38095238095238,189.40384615384616,-0.7099999785423279,-0.3199999928474426,-1.1699999570846558,-0.7099999785423279,-0.3199999928474426,-1.1699999570846558,-0.949999988079071,-0.3666666448116302,-1.1266666650772097,-1.0219999551773071,-0.3899999856948852,-1.1119999885559082
Extension Fire,33bf7f90-edd9-4bf7-a079-561d5dad25c9,55.0,55.0,55.0,55.0,55.0,55.0,63.05555555555556,85.54761904761905,129.46153846153845,-2.0899999141693115,-0.1000000014901161,-1.5499999523162842,-2.0899999141693115,-0.135000005364418,-1.524999976158142,-2.0899999141693115,-0.1700000017881393,-1.503333330154419,-2.0899999141693115,-0.1466666609048843,-1.4500000476837158
Freeway Fire,50bd55cc-7c58-462d-a919-923b4bdcca15,15.0,15.0,15.0,15.0,15.4375,15.28,16.666666666666668,40.333333333333336,85.96153846153847,-1.1299999952316284,-0.4600000083446502,-1.5,-1.069999933242798,-0.3149999976158142,-1.4700000286102295,-1.090000033378601,-0.3166666626930237,-1.4500000476837158,-1.256666660308838,-0.32833331823349,-1.40666663646698
Vista Fire,fc8f89b5-988a-4a23-b9e3-333cc690363e,200.0,200.0,200.0,200.0,200.0,200.0,203.33333333333334,229.21428571428572,281.28846153846155,0.7099999785423279,-0.8999999761581421,-1.8200000524520876,0.4749999940395355,-0.8500000238418579,-1.795000076293945,0.2599999904632568,-0.8666666746139526,-1.7766666412353516,-0.0400000028312206,-0.8199999928474426,-1.743333339691162
Tank Fire,fb042e0f-1aab-4ac4-9d09-947c9b9f14b6,42.0,42.0,42.0,42.0,42.0,42.0,42.138888888888886,75.14285714285714,151.65384615384616,-0.800000011920929,-0.3899999856948852,1.4700000286102295,-0.800000011920929,-0.3899999856948852,1.4700000286102295,-0.8333333134651184,-0.3899999856948852,1.5533332824707031,-0.6420000195503235,-0.2339999973773956,1.6100000143051147
Wildomar Fire,561d4f1b-0827-48a9-8034-e783d2761945,55.0,55.0,55.0,55.0,55.0,55.0,59.583333333333336,81.0,124.4423076923077,-1.1299999952316284,0.0299999993294477,-0.8799999952316284,-1.1299999952316284,0.0299999993294477,-0.8799999952316284,-1.2866666316986084,0.0099999997764825,-0.8133333325386047,-1.3179999589920044,-0.006000000052154,-0.7480000257492065
Tehama Fire,09425074-8348-4fbc-b95d-4939750f9345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.192307692307693,0.6299999952316284,-1.1299999952316284,1.2599999904632568,0.6299999952316284,-1.1299999952316284,1.2599999904632568,0.746666669845581,-1.1799999475479126,1.3533333539962769,0.6639999747276306,-0.8379999995231628,1.468000054359436
 Bridge Fire,2ca11d45-8139-4c16-8af0-880d99b21e82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4230769230769231,0.800000011920929,-2.0899999141693115,-2.5299999713897705,0.800000011920929,-2.0899999141693115,-2.5299999713897705,0.5299999713897705,-2.0899999141693115,-2.426666736602783,0.5519999861717224,-1.5059999227523804,-2.315999984741211
Roser Fire,eadd73be-51ab-4078-91cc-04784be3f17f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.096153846153847,1.4500000476837158,-1.690000057220459,0.7799999713897705,1.4500000476837158,-1.5700000524520874,0.8399999737739563,1.4500000476837158,-1.4233334064483645,0.8933333158493042,1.3133333921432495,-1.2716666460037231,1.0333333015441897
